Unix,Date,Symbol,Open,High,Low,Close,Volume WAVES,Volume USDT,tradecount
1553299200000,2019-03-23,WAVESUSDT,2.7544,2.798,2.7515,2.795,63929.62,177492.182516,1054
1553212800000,2019-03-22,WAVESUSDT,2.728,2.7677,2.7095,2.7518,85511.28,234101.739122,1458
1553126400000,2019-03-21,WAVESUSDT,2.7824,2.8657,2.6532,2.728,205960.37,568953.569823,2656
1553040000000,2019-03-20,WAVESUSDT,2.7427,2.829,2.7005,2.7944,137495.4,379974.633308,2378
1552953600000,2019-03-19,WAVESUSDT,2.7403,2.7613,2.7121,2.7387,78434.6,214544.161047,1415
1552867200000,2019-03-18,WAVESUSDT,2.7333,2.7778,2.7003,2.7437,125586.12,342105.530967,2382
1552780800000,2019-03-17,WAVESUSDT,2.7842,2.7949,2.709,2.7351,122237.76,335794.674524,2756
1552694400000,2019-03-16,WAVESUSDT,2.776,2.8154,2.7352,2.7843,123525.21,342635.029019,2618
1552608000000,2019-03-15,WAVESUSDT,2.7286,2.8448,2.689,2.7759,148326.73,410776.573206,2762
1552521600000,2019-03-14,WAVESUSDT,2.6802,2.7689,2.66,2.72,125819.73,340665.114556,2566
1552435200000,2019-03-13,WAVESUSDT,2.7883,2.85,2.6521,2.6802,150031.62,409929.202732,3184
1552348800000,2019-03-12,WAVESUSDT,2.6345,2.8109,2.5947,2.781,183556.61,498469.373143,2777
1552262400000,2019-03-11,WAVESUSDT,2.7372,2.7855,2.6019,2.6338,148813.29,397468.008881,2344
1552176000000,2019-03-10,WAVESUSDT,2.72,2.7921,2.67,2.7304,167263.41,456719.090173,2961
1552089600000,2019-03-09,WAVESUSDT,2.6561,2.7898,2.6251,2.7213,259840.33,706501.555742,4662
1552003200000,2019-03-08,WAVESUSDT,2.5645,2.8255,2.5319,2.647,610406.53,1645415.965938,9578
1551916800000,2019-03-07,WAVESUSDT,2.5539,2.6017,2.523,2.5659,176443.0,451297.061478,2815
1551830400000,2019-03-06,WAVESUSDT,2.623,2.6503,2.5342,2.5489,162047.63,418143.782589,2785
1551744000000,2019-03-05,WAVESUSDT,2.5878,2.654,2.517,2.623,117470.56,306582.798678,2085
1551657600000,2019-03-04,WAVESUSDT,2.6483,2.6682,2.505,2.5858,95495.86,245755.680603,2215
1551571200000,2019-03-03,WAVESUSDT,2.6592,2.6694,2.6143,2.652,65083.29,172443.004901,1403
1551484800000,2019-03-02,WAVESUSDT,2.6949,2.7123,2.631,2.6606,63182.56,168608.170125,1344
1551398400000,2019-03-01,WAVESUSDT,2.6465,2.74,2.6305,2.6815,102303.16,275335.562904,2156
1551312000000,2019-02-28,WAVESUSDT,2.645,2.7273,2.6086,2.6495,234356.11,626026.033608,3812
1551225600000,2019-02-27,WAVESUSDT,2.6428,2.7,2.5506,2.6473,170216.16,446376.210717,2555
1551139200000,2019-02-26,WAVESUSDT,2.6756,2.7003,2.6159,2.6435,98978.33,261874.646734,1561
1551052800000,2019-02-25,WAVESUSDT,2.6463,2.75,2.6025,2.6794,180258.48,482863.953416,3331
1550966400000,2019-02-24,WAVESUSDT,2.8894,2.9364,2.55,2.637,402202.51,1109917.944582,6072
1550880000000,2019-02-23,WAVESUSDT,2.8961,2.93,2.7904,2.8894,249027.4,712428.371498,4445
1550793600000,2019-02-22,WAVESUSDT,2.8573,2.91,2.8081,2.9022,192626.9,553188.383514,3986
1550707200000,2019-02-21,WAVESUSDT,2.7849,2.8671,2.7392,2.8509,274491.54,769613.867939,5048
1550620800000,2019-02-20,WAVESUSDT,2.782,2.82,2.735,2.7849,173102.83,480627.673499,3171
1550534400000,2019-02-19,WAVESUSDT,2.74,2.93,2.7012,2.7862,455390.39,1284079.082608,6934
1550448000000,2019-02-18,WAVESUSDT,2.6095,2.7868,2.6094,2.74,361072.29,974536.256488,5980
1550361600000,2019-02-17,WAVESUSDT,2.6081,2.6596,2.5501,2.6094,150858.31,391914.431695,2795
1550275200000,2019-02-16,WAVESUSDT,2.6462,2.6799,2.605,2.6081,105260.74,276818.783126,1798
1550188800000,2019-02-15,WAVESUSDT,2.6364,2.7,2.6313,2.6565,123475.7,328494.550608,2256
1550102400000,2019-02-14,WAVESUSDT,2.7316,2.7588,2.6312,2.6419,176689.8,475358.386349,3187
1550016000000,2019-02-13,WAVESUSDT,2.8454,2.8695,2.723,2.7317,179514.63,499196.227347,3452
1549929600000,2019-02-12,WAVESUSDT,2.87,2.9158,2.7207,2.8492,476142.71,1342289.63898,9261
1549843200000,2019-02-11,WAVESUSDT,2.72,2.9153,2.6345,2.8726,475068.16,1308949.840247,8616
1549756800000,2019-02-10,WAVESUSDT,2.6018,2.75,2.572,2.72,421981.05,1122421.606746,7681
1549670400000,2019-02-09,WAVESUSDT,2.6593,2.665,2.5539,2.6,269215.76,700878.503486,4480
1549584000000,2019-02-08,WAVESUSDT,2.4865,2.6876,2.4501,2.6465,502060.29,1294184.416903,7197
1549497600000,2019-02-07,WAVESUSDT,2.504,2.6192,2.4689,2.4885,307286.49,781969.60096,5916
1549411200000,2019-02-06,WAVESUSDT,2.6661,2.678,2.5,2.504,372775.15,949383.436129,6944
1549324800000,2019-02-05,WAVESUSDT,2.7253,2.785,2.6191,2.6662,455506.99,1232220.559319,9258
1549238400000,2019-02-04,WAVESUSDT,2.8184,2.87,2.702,2.7277,357521.22,990812.001696,7416
1549152000000,2019-02-03,WAVESUSDT,2.7151,2.9071,2.6553,2.8211,608219.23,1704395.093874,10009
1549065600000,2019-02-02,WAVESUSDT,2.7176,2.745,2.695,2.7138,134925.43,366178.927172,3546
1548979200000,2019-02-01,WAVESUSDT,2.7768,2.779,2.6483,2.7135,277130.19,753159.068965,5951
1548892800000,2019-01-31,WAVESUSDT,2.8783,2.9061,2.7511,2.773,365639.15,1032630.511046,8385
1548806400000,2019-01-30,WAVESUSDT,2.9478,3.055,2.7079,2.8729,1486687.83,4335479.560371,23361
1548720000000,2019-01-29,WAVESUSDT,2.879,3.0463,2.7614,2.9478,1478807.29,4290526.722805,24977
1548633600000,2019-01-28,WAVESUSDT,2.6729,2.9199,2.485,2.879,1272020.41,3455918.642038,19807
1548547200000,2019-01-27,WAVESUSDT,2.6713,2.9399,2.6,2.6726,559958.05,1547549.177246,8377
1548460800000,2019-01-26,WAVESUSDT,2.78,2.8237,2.6516,2.677,188896.03,514666.802339,3134
1548374400000,2019-01-25,WAVESUSDT,2.7189,2.9199,2.7,2.7792,427197.21,1197320.132783,7053
1548288000000,2019-01-24,WAVESUSDT,3.0239,3.091,2.598,2.7189,843825.01,2411497.725037,11497
1548201600000,2019-01-23,WAVESUSDT,2.7694,3.212,2.7115,3.0269,1216900.0,3681805.350204,17140
1548115200000,2019-01-22,WAVESUSDT,2.51,2.81,2.3747,2.7684,331847.14,875154.788886,4335
1548028800000,2019-01-21,WAVESUSDT,2.5071,2.58,2.4545,2.5001,66461.35,166317.629689,1001
1547942400000,2019-01-20,WAVESUSDT,2.5539,2.6085,2.42,2.5071,85585.78,214963.954758,1272
1547856000000,2019-01-19,WAVESUSDT,2.53,2.64,2.5041,2.5718,99970.3,258188.763063,1776
1547769600000,2019-01-18,WAVESUSDT,2.77,2.77,2.0,2.5235,86973.39,220852.857068,1736
